Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
MONO,NA,MONO 1,MONO-0074,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,19.20000076,76.19999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
MONO,NA,MONO 1,MONO-0074,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,19.20000076,76.19999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
MONO,NA,MONO 1,MONO-0074,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,19.20000076,76.19999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
MONO,NA,MONO 1,MONO-0074,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,19.20000076,76.19999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
MONO,NA,MONO 1,MONO-0074,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,19.20000076,76.19999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
MONO,NA,MONO 1,MONO-0074,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Common Yellowthroat,Geothlypis trichas,178944,92708,COYE,FALSE,FALSE,19.20000076,76.19999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
MONO,NA,MONO 1,MONO-0074,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,19.20000076,76.19999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
MONO,NA,MONO 1,MONO-0074,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,19.20000076,76.19999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
MONO,NA,MONO 1,MONO-0074,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Fish Crow,Corvus ossifragus,179737,87112,FICR,FALSE,FALSE,19.20000076,76.19999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
MONO,NA,MONO 1,MONO-0074,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,19.20000076,76.19999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
MONO,NA,MONO 1,MONO-0084,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,,Scarlet Tanager,Piranga olivacea,179883,88071,SCTA,FALSE,TRUE,19.60000038,72.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
MONO,NA,MONO 1,MONO-0084,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,19.60000038,72.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
MONO,NA,MONO 1,MONO-0084,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Hairy Woodpecker,Picoides villosus,178262,85739,HAWO,FALSE,FALSE,19.60000038,72.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
MONO,NA,MONO 1,MONO-0084,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,19.60000038,72.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
MONO,NA,MONO 1,MONO-0084,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,19.60000038,72.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
MONO,NA,MONO 1,MONO-0084,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,19.60000038,72.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
MONO,NA,MONO 1,MONO-0084,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,19.60000038,72.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE
MONO,NA,MONO 1,MONO-0084,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,19.60000038,72.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE
MONO,NA,MONO 1,MONO-0091,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,17,78.40000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
MONO,NA,MONO 1,MONO-0091,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,17,78.40000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MONO,NA,MONO 1,MONO-0091,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,17,78.40000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MONO,NA,MONO 1,MONO-0091,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,17,78.40000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MONO,NA,MONO 1,MONO-0091,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,17,78.40000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MONO,NA,MONO 1,MONO-0091,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,17,78.40000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,TRUE
MONO,NA,MONO 1,MONO-0091,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,17,78.40000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MONO,NA,MONO 1,MONO-0091,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,17,78.40000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MONO,NA,MONO 1,MONO-0091,Forest,2018,6/5/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,17,78.40000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE
MONO,NA,MONO 2,MONO-0052,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,FALSE,FALSE,25.20000076,53.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,TRUE
MONO,NA,MONO 2,MONO-0052,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,American Robin,Turdus migratorius,179759,87136,AMRO,FALSE,FALSE,25.20000076,53.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,TRUE
MONO,NA,MONO 2,MONO-0052,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,25.20000076,53.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,TRUE
MONO,NA,MONO 2,MONO-0052,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,25.20000076,53.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,TRUE
MONO,NA,MONO 2,MONO-0052,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,25.20000076,53.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,TRUE
MONO,NA,MONO 2,MONO-0052,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,25.20000076,53.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,TRUE
MONO,NA,MONO 2,MONO-0052,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,25.20000076,53.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,TRUE
MONO,NA,MONO 2,MONO-0052,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,25.20000076,53.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,TRUE
MONO,NA,MONO 2,MONO-0052,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,25.20000076,53.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,TRUE
MONO,NA,MONO 2,MONO-0052,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,House Wren,Troglodytes aedon,178541,88306,HOWR,FALSE,FALSE,25.20000076,53.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,TRUE
MONO,NA,MONO 2,MONO-0052,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Pine Warbler,Setophaga pinus,950045,890952,PIWA,FALSE,TRUE,25.20000076,53.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,FALSE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Eastern Bluebird,Sialia sialis,179801,87184,EABL,FALSE,FALSE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 1,MONO-0069,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,22.60000038,61.90000153,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE
MONO,NA,MONO 2,MONO-0061,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,22.5,68.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,TRUE
MONO,NA,MONO 3,MONO-0039,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,FALSE,FALSE,26.89999962,64.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
MONO,NA,MONO 3,MONO-0039,Forest,2018,6/14/2018,12/30/1899,12/30/1899,Brian Swimelar,2,0-2.5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,26.89999962,64.80000305,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
